67,63652,9
67,39126,2
67,86914,5
68,29202,5
68,13119,8
69,67970,0
70,41681,0
70,65946,10
71,67786,2
71,15200,3
71,85080,7
71,3618,10
72,32924,7
73,79963,4
73,53403,6
73,5167,3
73,11847,7
74,19728,4
74,76672,3
74,53864,3
75,46510,8
75,35443,1
75,12428,2
76,74173,7
76,78679,3
76,35791,3
77,44899,10
77,46830,7
77,87764,8
77,11391,4
77,79146,2
78,25635,4
78,58775,1
78,60544,7
78,42311,8
79,48581,1
79,5908,9
79,76851,1
79,74100,8
79,8763,3
80,86998,6
80,94399,4
80,50365,8
81,25241,9
81,8786,1
81,54179,5
82,21834,6
82,70421,0
82,94078,5
82,75011,8
83,36452,1
83,57723,5
83,54713,6
83,27954,4
83,91930,4
84,41510,6
84,84934,7
84,13563,5
84,63259,1
85,84762,10
85,31982,2
85,15912,3
86,97193,6
86,72306,0
86,8562,9
86,92348,5
86,92616,10
87,53005,4
88,78754,8
88,9839,0
89,20265,8
89,12572,10
90,77839,8
90,92838,9
90,5599,7
91,90012,7
91,4265,10
91,11401,4
91,49582,2
91,90859,1
92,5405,9
92,51150,1
93,23483,10
93,88758,9
93,95145,9
93,71606,3
93,97799,0
94,12243,2
94,74457,2
94,93984,10
94,53255,9
95,25773,2
95,66523,9
95,39179,1
96,38103,6
96,59607,9
96,57226,10
96,79038,3
96,90898,4
97,78502,8
97,12375,9
97,11951,9
97,8037,9
97,96616,0
98,64676,6
99,34249,9
99,10289,7
99,70041,6
99,44072,1
100,5576,6
100,87836,2
100,78963,6
101,14477,9
101,45157,10
101,51338,8
101,6627,5
102,61837,10
102,36541,6
102,52465,0
102,58034,6
103,97115,10
103,66678,10
104,17872,6
105,87233,10
106,90669,2
106,5942,3
106,41662,9
106,56882,1
106,44820,4
107,3580,1
108,77597,0
108,27800,3
108,38562,9
108,68447,6
108,74597,6
109,93198,5
109,71218,0
110,62055,7
110,27271,6
110,95388,8
111,31367,6
111,96561,8
111,44156,10
112,10035,2
113,93015,9
113,34475,5
113,45491,4
113,69321,0
114,48628,9
115,69667,3
115,10944,8
115,22684,4
115,6146,4
116,76487,9
116,50245,8
116,66427,10
116,36625,10
117,43660,9
117,9743,7
117,1255,2
117,30913,5
117,38387,1
118,70588,7
119,78855,5
119,89577,2
119,50002,10
120,61840,4
120,337,3
120,15248,4
120,94959,2
120,75853,5
121,85566,9
121,68185,9
122,44750,0
122,61985,9
122,85618,9
122,5063,9
122,88754,2
123,29969,0
123,51161,0
124,9163,4
124,64700,1
125,35825,3
125,11391,2
125,65464,0
125,98283,1
126,7344,6
126,54050,4
126,87747,6
127,514,6
127,24855,6
127,20837,8
127,59612,1
128,75260,5
129,22063,5
129,64742,7
129,42601,5
129,63377,8
129,29353,4
130,64041,0
130,21176,8
130,36905,5
130,84899,10
130,90387,2
131,82090,5
131,17862,10
132,55171,10
132,57549,6
132,82434,8
133,839,4
134,63398,0
134,49923,7
134,66730,6
134,44168,9
135,78541,5
135,3652,2
135,83754,3
135,94338,5
135,20762,6
136,5588,1
136,77250,8
136,6293,5
136,6417,1
136,11509,4
137,4420,2
137,71244,4
137,49895,2
138,77438,5
138,33834,6
139,96630,10
139,32727,2
139,8154,8
139,46713,10
139,21001,3
140,30375,9
140,16474,9
140,14285,3
140,18242,0
140,56597,7
141,13434,8
142,43114,3
142,71131,5
142,12957,7
142,78360,4
142,30602,1
143,68345,6
143,68334,3
144,48718,4
144,89749,10
144,91004,5
144,6214,10
144,81471,3
145,86124,4
145,76716,4
145,48065,6
145,13070,6
145,28144,3
146,50841,3
146,33395,0
146,42157,2
146,37390,0
146,19915,8
147,9180,5
147,66945,6
147,4903,5
148,17809,5
148,18618,4
148,77598,2
148,71021,1
149,43371,4
149,43937,4
149,23521,7
150,99949,3
150,97821,2
150,59728,0
151,29452,2
151,35922,7
151,7757,1
151,75571,3
152,43733,2
152,5549,8
152,52387,6
152,58752,2
152,21831,10
153,76260,9
154,53548,5
154,32011,4
155,44224,9
155,16219,5
155,13314,1
156,45722,3
156,2930,5
157,84029,4
157,36597,2
158,80558,1
158,10300,3
158,93894,9
158,74415,4
158,76037,6
159,74037,6
159,65346,7
159,31806,8
159,96350,0
159,97260,5
160,53473,5
160,41702,6
160,57389,0
161,68386,0
161,42438,4
161,53379,6
161,36575,10
161,80634,9
162,26504,4
162,55664,1
162,39622,3
162,65175,1
163,84066,2
163,24591,9
163,22562,4
163,44804,3
163,18834,1
164,70960,9
164,94357,6
164,10134,5
164,76975,9
164,7697,4
165,57810,8
165,49646,4
165,46356,6
166,37842,6
166,25488,1
166,61828,0
167,37564,10
167,54880,5
167,39537,9
168,94517,8
168,4674,10
168,45225,0
168,26671,9
168,91842,4
169,45424,3
169,1560,3
170,97975,3
170,92967,6
170,38224,4
171,94583,9
171,66387,10
171,93552,1
171,63694,0
171,62727,9
172,7346,5
172,39183,0
172,37732,2
173,67190,8
173,85960,1
173,63053,8
174,64031,3
174,39418,1
174,71486,9
174,96096,10
175,5819,7
175,72943,0
175,54808,8
175,58320,0
176,40004,5
176,44473,10
176,7219,6
177,37514,8
177,4923,0
177,24468,3
178,23765,1
178,72212,7
179,51770,5
180,17337,3
180,40865,4
181,95966,5
181,17919,4
182,95921,0
182,39328,5
183,72320,3
184,71787,1
185,82884,6
186,24547,6
186,85258,3
186,96200,2
186,92637,2
187,6084,8
187,97179,2
187,90457,1
188,48227,7
188,2427,3
189,81565,0
189,12940,5
190,46544,1
190,83610,6
191,66907,1
191,83728,10
191,91854,7
192,8275,5
192,34761,2
192,76063,9
193,51353,0
193,65967,6
193,94961,5
193,63241,2
194,42150,1
194,53865,10
194,22421,1
194,90938,6
195,49890,2
195,58347,5
195,18120,2
195,66721,3
196,32780,0
197,13521,10
197,71856,4
197,6193,9
198,73584,6
198,9919,0
199,41671,9
199,97338,1
199,5977,7
199,46728,8
199,93863,6
200,87961,6
201,98892,2
202,11627,9
202,73422,8
203,4686,7
204,74143,6
204,90821,7
204,76794,2
205,33319,3
205,82229,9
205,82798,8
205,63372,10
205,75848,0
206,89340,3
206,64746,4
207,25749,4
207,56301,5
207,12591,6
208,22046,0
209,58562,0
209,65825,6
209,65532,2
210,65052,8
210,75684,4
210,19443,8
210,8090,2
211,40428,0
211,85229,2
211,87137,7
212,60972,7
213,3711,6
213,33396,7
213,91245,7
214,48051,5
214,23028,10
214,41563,0
214,17026,0
215,37957,5
215,20700,7
215,68419,6
215,79656,4
215,12370,7
216,41876,10
216,85021,3
216,44050,3
217,33535,10
217,86456,8
217,16311,1
218,24006,6
218,400,7
218,77393,5
218,2745,0
218,54365,5
219,19507,5
219,23097,10
219,83549,4
219,8843,2
220,89911,10
220,97806,10
220,20699,7
220,30044,3
221,95472,10
221,59065,0
221,621,9
222,12915,7
222,58396,5
222,50923,4
223,39847,10
223,84803,5
223,76633,7
223,34319,7
224,10713,3
225,70224,4
225,94464,7
225,372,0
225,68313,4
225,87046,3
226,31478,2
227,32295,10
227,62255,2
227,15552,8
227,58261,9
227,99249,9
228,44837,10
228,76991,9
228,48093,3
228,51847,10
228,18897,6
229,62906,8
229,96808,2
229,38211,7
230,47218,8
231,76234,6
231,21738,2
231,36497,7
232,15032,3
233,39804,5
233,68324,7
233,73853,6
233,33577,3
234,75974,1
234,41541,6
235,49357,5
235,16255,9
236,88147,9
236,50023,8
236,30732,7
236,87034,9
237,84868,4
237,99804,6
237,34045,10
238,68706,3
238,34925,0
238,7949,10
239,94511,4
239,15008,3
239,86741,8
239,54796,3
240,32696,7
240,37216,0
241,39610,6
241,67708,9
241,4509,9
241,98866,3
242,54569,10
242,70620,6
242,98974,6
243,9360,1
243,9226,8
244,3547,5
244,4719,6
244,36211,9
245,64214,5
245,91373,7
245,79177,2
245,54675,3
245,24242,7
246,36840,4
246,46070,5
246,32511,8
246,14219,1
247,84028,8
247,1251,3
247,75470,1
247,58784,7
248,31763,8
248,81002,7
249,36531,7
249,52911,0
249,3446,5
249,18746,5
249,72237,6
250,36968,2
250,62705,2
251,62132,6
251,60411,5
251,94167,2
252,16979,9
253,96718,5
253,82311,5
254,31785,0
255,52946,1
255,52847,4
255,87434,7
256,38507,4
256,86145,3
256,42583,0
256,42638,1
257,87708,2
258,47927,3
258,6085,2
259,35805,0
259,50127,1
260,98878,8
260,72597,0
261,75249,6
261,89842,10
261,82783,9
261,12750,4
261,89812,3
262,13685,10
262,60221,7
263,55945,8
263,11767,8
263,13316,6
263,99996,8
264,41449,9
264,23300,9
265,561,0
265,20064,6
265,39793,9
266,91133,6
266,70060,5
267,99615,2
268,61569,6
268,85822,2
268,23813,0
268,56718,1
268,75555,3
269,29004,0
270,58445,5
270,48181,2
270,21128,0
270,38692,0
270,76230,5
271,66090,8
271,82338,5
271,99167,1
271,31800,9
271,71468,10
272,33003,1
272,8951,7
272,81802,4
272,79506,10
272,81361,8
273,13447,4
273,22145,4
274,3012,6
274,84421,6
274,85134,2
274,64679,10
275,61040,6
275,20502,5
275,17053,10
275,69580,1
275,22699,5
276,11693,2
276,25807,5
276,87355,10
276,81349,8
276,78658,1
277,44003,3
277,67680,1
277,73424,4
277,86169,3
278,72525,3
279,27432,9
279,65045,6
279,45143,0
280,16832,2
280,8195,4
280,65233,7
280,82847,9
281,6607,7
281,75201,10
281,67890,10
281,40529,1
282,17120,10
283,36389,1
283,64791,8
283,84349,3
283,368,7
283,24918,5
284,26771,2
284,63257,2
284,44316,10
284,26402,2
284,33234,1
285,65486,3
285,47628,10
285,71937,0
286,96926,7
286,99537,8
286,40727,8
286,65010,9
287,56630,0
288,73771,8
288,5856,3
288,25659,2
289,41130,7
290,41387,7
290,90944,0
290,13484,5
290,18126,2
290,80989,0
291,14645,2
291,68276,5
291,43433,5
291,31305,4
291,78470,3
292,31427,3
293,50727,7
293,63186,7
293,69611,6
293,82350,6
293,96189,1
294,12780,9
294,13481,3
294,16344,3
294,63322,5
295,3157,10
295,58321,3
295,48803,4
296,3909,0
296,45207,0
296,17130,7
296,34474,5
297,53249,3
297,67588,6
297,37962,9
297,46222,6
297,82614,3
298,67113,1
298,25199,5
298,64709,7
298,43355,8
298,71276,10
299,7924,5
299,54135,10
299,26925,4
299,48362,9
299,61604,5
300,42459,0
300,36346,9
301,8048,1
301,80206,0
301,58818,4
302,93354,0
302,88939,7
302,63278,0
302,40395,5
302,14385,3
303,80256,0
303,61237,9
303,85980,10
303,30416,3
304,31381,4
304,57940,5
304,31506,3
304,32351,10
305,77760,8
305,50853,7
305,1776,5
305,90496,10
306,77296,7
306,52297,5
306,45522,5
307,43764,0
307,31154,4
307,60017,8
307,78187,10
308,32582,8
309,55015,5
309,26246,2
309,20302,7
309,90204,3
309,28186,7
310,35300,5
310,81186,1
310,47520,2
311,10075,2
311,60754,6
311,82418,6
311,95955,0
312,81936,5
312,58958,1
312,34938,3
313,94301,7
313,57855,2
313,55486,10
313,77677,1
314,9943,6
314,85661,5
315,50346,9
315,14495,2
315,20955,6
315,17481,5
316,49631,1
316,7935,1
317,1972,3
317,81959,7
317,63140,4
317,81321,9
318,70807,10
318,11658,8
318,58265,6
319,38028,8
319,16662,7
320,5753,4
321,99846,10
321,49440,7
322,20062,3
322,53120,5
322,47449,9
322,70724,1
322,50863,0
323,80815,1
323,47291,6
324,85023,6
324,43352,9
324,40887,1
325,31607,4
326,29759,8
327,84935,5
327,96565,4
327,67523,2
327,20597,5
327,10464,4
328,79304,9
329,58209,1
329,47215,2
330,79396,4
330,209,7
330,33105,4
330,87624,2
330,56646,6
331,44204,8
331,83010,5
331,30287,2
332,71978,1
333,16531,2
333,98337,8
333,5911,6
333,31737,9
333,86072,2
334,23386,7
334,46173,0
334,22142,0
334,98861,0
334,57968,10
335,33108,7
335,15994,2
335,38993,9
335,3981,6
335,89342,1
336,27330,4
337,49299,5
337,84486,9
337,26157,1
337,75951,10
337,42403,7
338,41034,1
338,12896,2
339,56194,3
339,91964,5
340,47739,4
340,9981,4
340,68939,1
341,87100,0
341,18133,8
342,54012,6
342,99319,4
342,77201,7
342,56064,7
342,5381,3
343,16313,0
343,8465,4
343,2230,1
343,90998,2
344,53425,5
344,35370,2
344,30775,8
344,1181,1
345,29908,6
345,54982,7
345,46595,0
345,62086,5
346,83473,4
346,36914,1
346,28879,2
347,70945,7
347,80140,6
347,30967,0
347,79004,1
347,17943,7
348,77061,9
348,93472,4
348,75064,6
348,4764,9
349,80839,3
349,81300,2
350,8941,5
350,31996,1
350,88543,7
351,39490,7
351,94718,10
352,75418,5
352,67924,8
352,54548,3
352,6987,5
353,23070,2
354,22189,8
355,17016,6
356,39926,8
356,2048,3
356,28941,3
356,55089,3
357,52553,8
357,38989,10
357,54673,5
357,64536,8
358,35505,0
358,76035,7
358,15935,10
359,49500,2
359,46139,7
359,24789,9
359,45582,4
359,82704,0
360,77936,8
360,86938,3
360,70725,8
360,54927,1
361,55315,2
361,4970,8
361,79269,6
361,77726,5
361,74963,6
362,69164,5
363,30406,4
363,80090,2
363,66001,8
363,21631,7
364,86642,2
364,82853,3
365,5026,3
365,5698,0
366,21575,0
366,4017,3
366,63926,2
366,33295,3
366,88851,7
367,60863,8
367,81050,8
367,33488,0
367,43317,6
367,93179,2
368,86753,1
368,38539,9
368,24333,10
368,5206,1
368,28416,6
369,14009,7
369,95589,3
369,52332,4
369,74451,3
369,15976,1
370,43099,10
370,72693,6
371,47732,0
372,41433,1
372,59771,4
372,28402,2
372,52408,3
372,66749,2
373,66371,6
374,1864,3
374,42461,1
374,57227,6
374,83495,7
375,78714,0
375,43175,6
375,5915,8
375,39211,7
375,56912,5
376,16399,8
376,21074,6
376,91648,2
376,64835,4
376,2088,2
377,66944,3
377,39649,0
377,80770,0
377,96340,2
378,23815,10
378,3357,9
378,95746,8
379,23065,1
379,17444,7
379,32820,9
379,56993,5
379,30883,0
380,65844,4
380,76799,2
380,27990,4
380,42746,3
381,52621,0
382,4021,3
382,70136,7
383,43119,7
383,79109,9
384,3994,0
384,38626,8
384,2736,8
384,63372,4
385,76201,1
385,82037,7
385,90642,7
386,20342,9
386,50392,3
386,85642,1
387,70661,10
388,19692,8
388,56205,7
388,13839,6
389,53129,1
389,63237,2
389,1665,3
390,53501,6
390,47749,10
390,84536,4
391,96905,2
392,63883,4
392,52087,2
392,10282,2
393,89944,7
393,11437,3
393,56201,2
393,69081,8
394,60413,1
395,30154,0
396,4062,7
397,62299,7
397,60435,6
397,91824,8
397,94538,4
397,29200,5
398,19900,0
398,80810,1
398,54785,4
399,31917,6
399,36330,9
399,30004,9
400,60055,10
400,55016,0
400,60514,2
400,95303,9
400,40718,4
401,97174,10
401,77326,3
401,2296,3
401,68279,6
402,28049,7
402,98749,4
402,9851,3
402,8689,10
402,13376,1
403,27394,7
404,88772,9
404,47429,2
405,23253,7
405,7870,4
405,84370,0
406,9882,6
406,86882,8
407,10834,9
407,97100,1
407,17509,4
407,98709,8
408,53319,9
408,72577,1
409,90,3
409,10148,8
409,36247,1
409,83536,0
409,8576,4
410,6435,6
410,74540,6
411,92599,1
412,25859,8
412,40601,7
412,30383,2
412,86141,2
412,12948,2
413,20474,4
413,60943,2
414,63804,7
414,45827,6
415,49325,2
415,20678,1
416,77790,0
416,30639,4
416,44540,1
416,6023,5
417,65108,1
417,35431,8
417,34187,9
417,45882,7
418,52782,0
418,82515,6
418,19804,2
418,60330,3
418,27287,2
419,64429,6
419,19679,8
419,73417,9
419,27252,6
419,83967,5
420,25644,7
420,7564,7
421,88800,5
421,55191,10
422,49843,3
422,10923,10
422,95950,7
422,55938,5
422,60642,10
423,72527,9
424,12063,4
424,82209,2
424,3393,8
424,29853,8
424,22916,0
425,56987,5
425,68092,5
425,14105,6
426,71081,10
426,93606,7
427,27991,0
427,89917,4
428,58888,3
429,26829,5
429,16360,0
429,67659,1
429,71412,3
430,65469,5
430,41503,3
430,13735,10
430,92629,9
431,25441,3
431,78459,7
431,88866,3
431,69872,2
431,25046,9
432,22056,5
432,62768,3
432,46218,0
433,54040,6
433,61898,4
433,97596,10
434,22458,6
435,5852,9
435,97609,6
435,15014,7
436,8819,5
437,94985,7
437,90266,9
437,43919,10
437,28180,4
438,6448,0
438,72300,7
438,65970,3
439,82520,3
439,55236,0
439,80784,4
440,94621,1
440,11800,3
440,73365,6
440,95051,10
441,60843,6
442,46830,2
442,60624,1
442,24778,2
442,12271,3
443,59194,0
443,21314,2
444,22477,3
445,71266,0
446,50240,2
446,94273,4
446,13267,0
446,14185,5
447,66050,8
448,78999,8
448,85158,10
448,24101,10
448,80058,3
449,54662,10
450,66792,7
450,16772,10
451,35713,1
451,57869,9
451,90349,5
451,67742,0
452,28113,6
452,57421,1
452,72702,7
452,50309,7
452,91336,10
453,93217,4
453,4535,0
454,97968,0
454,44758,1
454,744,1
455,78065,10
455,96345,9
455,84493,8
455,48895,1
456,90838,3
457,6483,0
457,32429,3
458,16067,7
458,66835,2
458,87306,8
458,84882,4
458,91562,5
459,21771,3
459,81934,5
460,22802,2
460,45681,1
461,44816,7
462,40755,9
462,17439,6
463,23551,9
463,37333,5
463,22631,8
463,63866,1
464,50375,9
465,68367,1
465,69814,9
465,44289,6
465,80079,10
466,3638,3
466,25140,7
466,82462,2
466,40628,3
466,99201,9
467,83368,7
467,34105,10
467,78845,8
468,19171,7
468,43146,5
468,32918,0
469,21506,1
469,51525,7
469,43445,4
469,3206,10
469,55418,10
470,73725,10
470,58864,2
471,75730,7
471,49721,7
471,55460,0
471,51756,5
471,53991,3
472,53444,5
473,43151,10
474,80660,1
474,46025,5
474,99946,8
474,96266,4
474,99735,4
475,68751,0
476,34614,1
477,24987,3
477,94185,2
477,32850,2
478,66563,2
478,18057,9
478,74791,4
478,66442,10
479,79182,5
479,76121,0
480,83829,8
480,90919,2
480,91866,1
480,62812,3
481,45766,6
481,85540,6
482,36878,4
482,32948,4
482,53705,2
482,89304,6
482,49617,8
483,39525,6
483,39872,8
483,15450,7
484,58324,10
485,77240,5
485,15300,8
485,69962,3
485,97381,7
485,45174,0
486,76820,2
486,82933,8
487,75232,6
487,8550,1
487,35108,9
488,30493,0
489,1846,8
489,86151,8
489,98601,6
490,4022,8
490,244,9
490,93959,1
490,84451,10
490,1589,5
491,43083,2
492,72299,10
492,54574,8
492,51736,7
492,66393,3
493,74246,10
494,9652,3
495,46107,5
495,84668,10
495,51213,9
495,33352,9
495,32830,8
496,20788,0
496,68230,1
496,12025,2
496,14527,4
496,82023,9
497,56682,6
498,92132,9
499,81312,6
499,72707,5
499,81310,0
500,69701,0
501,53657,0
501,50824,7
502,48116,1
502,91231,4
502,63218,7
502,26449,6
503,76934,6
503,97424,3
503,48500,8
504,5497,7
504,15785,7
505,93149,6
506,54995,4
506,37293,7
506,63689,4
506,20224,9
506,84096,2
507,32161,10
507,13775,6
507,63041,9
507,64599,7
507,29255,8
508,26398,4
509,48143,1
509,3504,2
509,81478,3
509,66801,4
509,82705,7
510,18334,8
510,55134,0
510,97099,5
510,76768,3
510,95198,8
511,29060,2
511,29138,1
511,5723,10
512,15309,2
512,99680,5
512,81470,7
513,70573,6
513,538,0
513,83566,3
514,23584,5
514,80627,0
514,99781,10
515,86687,5
515,20494,8
515,62375,0
515,15566,6
515,87740,8
516,61933,3
516,25902,2
516,96917,10
517,58808,10
517,42190,7
517,62279,4
517,73193,7
517,35842,2
518,73055,6
518,89470,3
519,41065,5
519,22225,7
519,18524,9
520,29707,6
520,35095,4
520,19479,4
521,6702,10
521,35177,2
521,67739,10
521,37782,4
521,37202,7
522,58105,10
522,47849,10
522,24946,1
522,99284,5
522,41268,8
523,92129,0
524,99478,5
524,62785,7
524,83718,9
524,35816,7
525,75994,4
526,82314,8
527,13714,7
527,53164,10
528,42690,7
528,59825,9
529,85590,2
529,68394,5
529,23316,4
529,45076,0
530,83921,7
530,80943,2
530,18495,2
530,93880,6
530,4904,4
531,17144,5
531,17510,3
531,58208,1
532,69684,8
532,84893,6
533,12427,9
534,92824,10
534,84481,1
535,57064,4
535,46158,5
535,88888,9
536,63256,9
536,22526,0
536,7120,2
536,75183,3
537,61311,5
537,83924,7
537,58500,0
537,75272,2
537,41172,2
538,19178,1
539,87629,8
539,82547,8
539,98992,5
540,87041,6
540,22091,5
540,91388,0
540,44967,3
541,90804,3
541,66901,8
541,82641,4
541,21256,6
541,73380,4
542,28953,8
542,85697,10
542,83976,6
542,80497,1
542,78641,3
543,47619,10
543,8336,1
543,32390,4
544,91388,2
544,23659,8
544,79652,6
544,59420,0
545,90376,7
546,25842,0
546,16171,5
546,25597,4
546,90062,2
547,95370,8
547,25935,2
548,24794,1
548,49689,0
548,80728,5
548,8545,0
548,37388,2
549,67739,8
549,3690,4
550,14038,2
551,13138,10
551,28357,8
552,52039,4
552,54754,8
552,49360,3
552,89587,3
552,65114,3
553,98542,5
553,2941,2
553,3488,7
553,15601,10
553,65678,1
554,2521,2
555,292,0
555,99893,4
555,68546,6
555,56080,6
556,6369,9
556,47318,6
556,80903,1
556,75057,5
556,88929,2
557,53679,4
557,28697,7
557,83841,5
557,92617,10
557,53269,10
558,90992,6
558,89909,1
558,22535,3
559,16926,10
559,40808,10
559,82158,8
560,54886,6
560,7519,5
560,28539,2
560,18727,3
560,78112,0
561,65056,0
561,96540,1
561,82306,6
561,47143,7
561,4823,6
562,84629,5
562,18413,6
563,49184,8
563,82759,9
563,74309,9
563,91416,0
563,86133,10
564,89958,7
564,13229,7
564,68317,10
564,1850,8
565,31231,8
565,42536,9
565,7290,10
565,95890,8
566,53741,3
567,94142,0
567,9670,8
567,640,2
568,63644,9
568,50611,1
568,19468,8
568,90316,2
569,3784,3
569,74112,10
569,86789,6
569,98115,3
569,80052,6
570,55262,8
571,29130,2
571,45509,3
571,47821,3
572,13724,7
573,19349,7
573,49905,8
574,18978,2
574,17573,0
575,5698,5
575,8407,9
576,98989,6
576,50414,7
576,37301,7
577,58746,0
577,74007,1
577,10667,6
578,43497,4
578,3024,3
579,53392,8
580,13084,5
581,22842,2
582,93081,1
582,78067,7
582,56640,10
583,72691,7
583,60168,6
583,84623,5
584,45943,6
585,9023,5
585,52090,7
585,82433,0
585,28009,3
585,67803,3
586,63963,1
586,56303,10
587,9528,8
587,49481,6
588,40292,0
589,76086,1
590,20956,0
590,20012,4
590,92359,5
590,49896,10
590,11202,3
591,90796,6
591,75142,0
591,41978,6
591,97709,4
592,99274,1
592,62790,1
593,80967,7
594,23787,5
594,52356,0
594,11777,4
595,64999,0
595,38809,8
595,50817,4
595,41121,6
596,16934,7
597,93092,1
597,41459,2
597,37481,10
598,81465,2
598,34092,0
599,97315,2
599,61669,10
599,19154,9
599,73469,4
599,67627,0
600,65313,6
600,48635,10
600,7014,9
600,98773,8
600,25304,4
601,62807,10
601,78233,3
601,94456,0
601,94714,4
602,79868,8
602,88002,9
602,24053,5
602,55520,5
603,17815,6
603,12188,3
604,43693,0
604,19955,5
604,76409,10
604,40383,2
604,33467,2
605,54312,10
605,25724,9
605,47515,10
605,44466,0
606,20315,7
606,48934,0
606,45013,9
607,49,8
607,21277,10
607,8728,5
607,32905,0
608,53893,4
608,52187,3
609,83890,2
609,94743,3
609,96612,3
609,46817,4
610,9322,3
610,52979,6
610,983,8
610,90530,3
610,24939,9
611,71223,5
611,46002,6
612,13863,8
612,62885,3
612,65298,2
613,98382,5
613,640,6
613,87029,8
613,45897,10
613,95998,0
614,69980,7
614,82093,7
614,15869,4
614,73346,10
614,63436,3
615,19998,10
615,98628,8
615,84384,1
616,36875,9
616,19894,10
616,80018,7
616,82772,6
616,50691,5
617,93066,3
617,12290,8
617,52218,1
617,72577,0
617,72419,0
618,96762,9
619,80660,0
620,70020,8
620,52463,2
620,59025,9
621,55215,10
621,12880,8
621,22036,3
621,78949,4
622,4650,5
622,60292,2
623,71721,6
623,90071,8
624,40350,9
624,72776,2
624,33914,9
624,84450,3
624,6969,8
625,81341,5
625,78311,8
625,57571,5
625,75138,4
626,94899,7
626,15942,9
626,94069,8
626,1240,7
626,44457,6
627,32542,7
627,9142,3
628,71135,1
628,94346,2
628,65510,6
628,48393,1
628,24607,9
629,60141,3
630,9195,3
630,18514,4
631,9332,7
632,92978,4
632,53102,0
633,97935,0
633,58810,4
633,60697,5
633,3924,9
634,27264,1
634,45255,0
635,82098,6
636,67643,6
636,97309,1
636,44964,0
636,5069,4
637,57136,2
637,17764,7
637,1063,10
637,59614,5
638,56421,2
638,74283,6
638,50736,6
639,31142,9
639,16173,7
639,76782,4
640,59578,4
640,95260,4
640,91763,3
641,72206,8
641,80144,1
641,71260,4
641,12753,3
642,21610,4
643,89030,0
643,50107,0
644,8896,3
644,97155,4
644,11419,2
645,97781,4
645,90508,3
646,1253,7
646,23286,2
646,23368,4
646,4896,6
647,27492,8
647,47274,7
648,54956,8
648,43781,7
648,39445,4
648,92672,9
649,49071,8
650,4377,7
650,24707,5
651,14427,3
651,79695,10
651,19467,6
652,41253,2
652,96980,1
652,33519,7
652,33654,7
