-4.45078 2.96922 1
-2.79293 1.1983 1
-1.93283 1.56336 1
-2.16746 2.13462 1
-2.95571 0.837751 1
-2.64866 2.85454 1
-2.82658 2.63596 1
-3.05532 3.12132 1
-4.42756 4.17309 1
-3.1538 0.697399 1
-1.98842 1.72263 1
-3.75378 3.91593 1
-3.58167 3.63916 1
-2.27186 -0.165151 1
-4.10147 4.49664 1
-1.99706 2.2677 1
-1.54267 1.23349 1
-2.58317 2.69448 1
-2.87003 0.835563 1
-2.55488 3.12661 1
-2.618 0.233828 1
-3.04606 3.25525 1
-3.82604 1.40509 1
-3.17219 1.52881 1
-4.34022 4.42224 1
-2.59626 0.156406 1
-2.68362 0.606656 1
-3.47365 3.69619 1
-2.96382 0.771572 1
-4.11619 1.71808 1
-2.58369 2.89018 1
-3.1349 2.87808 1
-3.50443 1.40304 1
-3.35881 3.64933 1
-3.59658 4.22801 1
-3.48413 3.57697 1
-2.73146 0.817751 1
-2.50078 1.79175 1
-2.56599 -0.220524 1
-1.75315 1.72791 1
-3.32727 1.39188 1
-2.82943 2.38884 1
-3.05228 3.65671 1
-2.51851 2.24368 1
-1.95655 1.97795 1
-1.97998 1.4724 1
-2.86794 0.219474 1
-2.5707 0.226748 1
-3.41931 3.85775 1
-2.34589 2.52847 1
-2.02971 1.67408 1
-3.34214 0.892115 1
-3.15961 0.802699 1
-3.61512 1.23282 1
-3.18885 3.79491 1
-3.23539 0.592257 1
-3.2779 0.398182 1
-3.21372 1.30675 1
-3.00465 0.48936 1
-2.58424 -0.0811171 1
-2.77727 -0.240067 1
-2.25678 -0.249878 1
-2.5584 2.5142 1
-3.02168 2.85985 1
-2.62058 0.422991 1
-2.29868 2.2133 1
-2.0485 -0.737855 1
-2.36867 0.0477672 1
-2.51928 -0.360985 1
-1.84185 -0.44787 1
-2.25404 2.47531 1
-1.92996 1.46679 1
-3.32687 1.01713 1
-3.19478 0.463379 1
-2.97506 2.72138 1
-2.51997 2.46782 1
-4.04898 1.97094 1
-2.17561 -0.0780315 1
-3.37802 3.14359 1
-3.70103 1.10429 1
-3.0723 0.709761 1
-2.41488 0.278358 1
-3.21717 4.00265 1
-2.8741 3.0039 1
-2.80576 2.5175 1
-2.35689 2.43595 1
-2.24659 -0.322955 1
-2.5511 0.486284 1
-1.66939 0.636778 1
-2.64216 0.404882 1
-3.28677 3.77061 1
-2.48961 2.36205 1
-3.72839 1.61314 1
-2.80629 0.902227 1
-3.31692 3.35279 1
-3.24469 1.69672 1
-2.80916 2.93357 1
-3.81249 4.20702 1
-3.13884 3.2363 1
-3.43674 1.60724 1
-2.09454 -0.32384 1
-3.75628 1.33181 1
-1.33398 0.809903 1
-2.21502 -0.3301 1
-3.34506 3.84459 1
-3.5725 1.76666 1
-3.40509 1.20526 1
-2.69716 3.13809 1
-2.02002 -0.806354 1
-2.01893 -0.606714 1
-3.89729 1.97108 1
-2.75587 0.563713 1
-2.07652 2.14023 1
-3.70077 1.71014 1
-3.49655 1.50786 1
-2.47638 2.16241 1
-2.28347 2.0786 1
-2.42655 2.08413 1
-2.69655 0.108415 1
-3.3347 1.24156 1
-4.0521 2.36925 1
-2.50511 -0.03879 1
-2.34452 0.299884 1
-2.43275 0.00342735 1
-2.69045 0.678498 1
-3.33928 3.81857 1
-1.31396 1.03723 1
-1.54479 0.695933 1
-1.46923 0.91644 1
-2.85581 2.97006 1
-3.73151 1.24949 1
-3.70342 2.02094 1
-3.00462 3.29865 1
-2.84667 3.09159 1
-3.42614 1.35771 1
-3.21986 0.924808 1
-1.75749 -1.08581 1
-3.22038 3.11631 1
-2.86554 3.27898 1
-3.54231 2.06403 1
-3.34466 1.15876 1
-3.94562 1.24157 1
-3.3535 1.24653 1
-2.58232 2.81046 1
-2.31767 2.62733 1
-4.387 2.36949 1
-2.4265 -0.249637 1
-2.73986 2.58367 1
-1.42394 -1.393 1
-2.02956 1.7391 1
-3.07914 1.19961 1
-2.74437 0.544724 1
-3.009 2.80194 1
-2.10669 -0.293518 1
-4.2696 2.64747 1
-3.55788 3.49341 1
-2.90462 2.80789 1
-2.98945 0.914609 1
-2.53185 0.406672 1
-3.0005 0.998574 1
-1.68792 -1.53231 1
-3.30173 1.02904 1
-2.95653 1.15074 1
-3.85813 1.68358 1
-3.11764 0.550697 1
-3.78561 1.65234 1
-3.58634 1.30929 1
-4.01601 4.86124 1
-2.23959 1.78978 1
-3.46925 1.23047 1
-3.29284 3.08537 1
-4.12505 1.58986 1
-3.68829 1.36019 1
-2.92283 0.746785 1
-2.45519 0.38577 1
-3.2551 3.53334 1
-3.64262 3.89856 1
-2.51263 2.12724 1
-2.29479 0.0490755 1
-2.29057 2.78898 1
-3.31564 0.656019 1
-3.20505 3.45944 1
-3.55429 0.937379 1
-3.19423 2.92951 1
-3.87917 2.1215 1
-3.91481 2.06843 1
-3.47623 1.69407 1
-1.327 1.21449 1
-3.32962 3.78539 1
-3.33238 1.69105 1
-4.0363 4.43216 1
-2.60191 -0.163921 1
-3.2147 1.29552 1
-2.26007 -0.628951 1
-3.09462 3.5576 1
-2.08581 2.05836 1
-4.00952 4.59911 1
-2.32458 1.86427 1
-3.03959 0.940282 1
-2.83904 0.391311 1
-2.14554 1.755 1
-2.33634 2.12223 1
-2.87268 2.76028 1
-3.11828 2.93882 1
-2.8106 0.493066 1
-2.68411 0.0876006 1
-1.56507 1.14766 1
-3.18975 3.78715 1
-2.5433 2.6072 1
-3.54287 4.18975 1
-3.34141 1.28316 1
-2.81782 2.79909 1
-3.83815 2.26029 1
-3.46441 3.44162 1
-4.50742 2.57055 1
-3.65574 1.96081 1
-3.34112 0.941574 1
-3.08271 3.36454 1
-3.78456 1.41958 1
-2.54999 2.46025 1
-2.8074 0.708233 1
-2.92952 0.290405 1
-3.27745 0.767379 1
-2.62616 0.318262 1
-1.7853 -0.286042 1
-1.94145 -0.610381 1
-2.05823 -0.464864 1
-3.96026 2.20368 1
-3.96168 1.90529 1
-2.12536 1.7915 1
-3.1525 1.43239 1
-2.31625 -0.190641 1
-1.52056 1.00186 1
-1.99941 1.46197 1
-3.43198 1.68849 1
-4.21343 2.71351 1
-2.41632 1.90623 1
-2.30192 1.92788 1
-2.50847 0.103812 1
-1.8569 1.67121 1
-3.71321 3.86542 1
-4.45556 2.72844 1
-2.19067 2.35538 1
-3.28347 3.29895 1
-3.65143 4.64849 1
-3.67939 1.00006 1
-3.1536 3.53865 1
-0.905263 0.51181 1
-3.65838 3.56499 1
-2.84532 3.86406 1
-1.5326 -0.969495 1
-2.70978 0.998241 1
-2.30105 0.230032 1
-2.3422 0.0432542 1
-3.98047 1.99663 1
-1.14971 1.07223 1
-3.25123 3.9082 1
-3.3195 1.0635 1
-2.83326 0.656933 1
-2.91792 2.51123 1
-2.82079 3.06 1
-2.68468 2.47637 1
-3.37283 0.919999 1
-3.04223 3.13464 1
-4.08216 2.00222 1
-3.96633 4.21775 1
-2.33317 -0.416533 1
-3.19636 3.00831 1
-4.29752 1.99173 1
-3.36046 1.35836 1
-3.06588 3.36461 1
-3.61102 4.20512 1
-3.73693 1.75099 1
-3.44277 3.19417 1
-3.56138 3.89424 1
-3.92855 2.35535 1
-2.59133 0.404528 1
-4.23087 1.5529 1
-3.10373 3.24401 1
-2.73234 0.256047 1
-1.86707 2.50783 1
-2.6602 1.00377 1
-3.17082 3.62498 1
-2.41414 -0.0914695 1
-2.72278 0.293733 1
-2.62509 2.60846 1
-2.51923 2.17866 1
-3.79756 1.98364 1
-3.09419 1.17856 1
-2.61403 2.61777 1
-3.05558 3.515 1
-2.5015 0.58597 1
-2.4133 1.90272 1
-2.62423 0.283107 1
-2.61863 0.736183 1
-2.04845 2.0875 1
-2.31911 0.0454648 1
-2.86409 0.494093 1
-2.74324 0.303478 1
-2.39919 2.03632 1
-3.80511 4.0358 1
-3.30344 2.76576 1
-3.65526 3.55314 1
-4.39834 2.34815 1
-3.47835 3.60306 1
-4.99694 3.26391 1
-3.2489 1.60132 1
-2.06675 0.437248 1
-2.41972 -0.439707 1
-3.18055 0.980412 1
-3.73119 3.54754 1
-3.01721 2.96766 1
-1.37566 0.511697 1
-2.98769 1.17297 1
-2.70607 2.65235 1
-1.79637 1.34334 1
-2.26272 2.05856 1
-3.92823 4.53275 1
-2.28449 1.9021 1
-1.73325 1.25643 1
-1.59173 -1.37894 1
-3.73082 4.2502 1
-2.31999 2.0426 1
-5.0394 3.12138 1
-2.81622 0.314659 1
-2.96064 3.38481 1
-3.35824 0.835689 1
-3.21147 1.05914 1
-3.62326 3.51581 1
-3.06685 3.28367 1
-4.11854 1.82803 1
-2.64104 0.420373 1
-2.05428 1.59674 1
-4.72769 2.95871 1
-3.83146 4.34507 1
-2.39919 -0.149405 1
-3.69135 1.8525 1
-2.94181 3.25033 1
-3.51867 3.26514 1
-1.47717 0.705031 1
-2.6404 2.83761 1
-2.85898 3.01498 1
-3.38472 3.25591 1
-3.46664 3.65385 1
-4.47198 2.33705 1
-2.1988 1.8969 1
-4.15912 4.92091 1
-2.79505 0.680696 1
-1.83016 -0.765938 1
-3.94621 4.1063 1
-1.6895 -0.774068 1
-2.17186 -0.361219 1
-2.13432 2.04726 1
-4.03237 2.14397 1
-4.15434 2.00215 1
-2.89174 0.697948 1
-2.93073 3.02617 1
-3.77207 1.81187 1
-2.9131 3.17094 1
-3.56188 1.54034 1
-4.42381 2.75747 1
-3.30951 1.17455 1
-2.24698 -0.245969 1
-3.67332 2.01084 1
-2.29137 1.63423 1
-3.40084 1.03391 1
-3.64642 3.45271 1
-2.12877 1.76842 1
-2.45681 0.147917 1
-3.42136 1.79317 1
-3.00303 3.146 1
-3.16177 2.99101 1
-3.11011 3.352 1
-3.00903 3.73212 1
-3.31746 0.885676 1
-3.80021 1.94765 1
-3.10885 1.13831 1
-2.51828 2.67447 1
-3.36216 2.14854 1
-3.62027 1.26076 1
-2.45068 2.6452 1
-4.02943 2.32092 1
-1.8014 1.70335 1
-3.57322 2.01855 1
-3.76634 1.88481 1
-2.60967 0.383982 1
-2.50541 2.25875 1
-2.92386 2.67283 1
-3.13482 0.484548 1
-1.77047 1.85806 1
-2.25561 1.97234 1
-1.78478 1.25233 1
-2.37422 2.35891 1
-3.09727 0.81334 1
-4.24081 1.92884 1
-2.77641 2.70969 1
-3.17377 0.500131 1
-1.95779 2.2555 1
-2.03388 1.26521 1
-3.86535 3.96629 1
-3.27386 3.32112 1
-3.38717 1.3407 1
-2.36499 2.28867 1
-2.95694 2.83105 1
-4.81106 3.0378 1
-2.7056 0.807992 1
-3.56601 1.2169 1
-3.21656 3.55112 1
-2.80749 2.53529 1
-3.36758 3.3802 1
-2.52475 2.61784 1
-3.03054 0.37901 1
-3.41076 3.60278 1
-4.09911 1.91163 1
-3.17113 0.788659 1
-1.34687 0.984311 1
-2.63681 0.876423 1
-3.1323 2.61336 1
-2.88857 2.37723 1
-2.59734 2.41541 1
-3.57359 1.80113 1
-2.24004 2.5919 1
-2.49534 0.486024 1
-3.79681 4.32732 1
-2.70613 2.3609 1
-3.33947 3.44186 1
-2.48892 2.17867 1
-2.99155 3.3017 1
-3.3317 1.42946 1
-2.2708 2.29464 1
-1.33416 0.856271 1
-2.01972 -0.395859 1
-2.65484 2.24462 1
-3.9085 1.87334 1
-3.0722 3.0804 1
-3.53148 3.91052 1
-3.22464 3.03964 1
-3.37083 3.39166 1
-2.51287 2.3706 1
-3.61172 2.1073 1
-1.12178 0.472825 1
-3.0165 0.593716 1
-2.89531 2.87978 1
-1.82089 1.36221 1
-2.20364 -0.321765 1
-3.29797 3.61942 1
-3.31094 0.528179 1
-2.30085 -0.0013767 1
-3.1246 0.824459 1
-3.63907 4.05011 1
-3.14896 3.44423 1
-2.61072 2.17645 1
-3.42332 1.37818 1
-3.96804 1.38731 1
-2.40851 1.9073 1
-2.44892 2.51915 1
-2.74689 0.476088 1
-2.22784 1.73505 1
-3.31733 1.67818 1
-2.91265 3.06623 1
-3.12176 1.0986 1
-2.4354 -0.225527 1
-3.41915 1.78965 1
-2.59863 0.0211239 1
-2.91753 3.45995 1
-1.84564 -0.0164239 1
-3.11513 0.675716 1
-2.66758 2.62884 1
-1.95802 -1.14166 1
-2.51217 3.00736 1
-3.13541 0.692417 1
-2.46834 -1.05656 1
-4.9747 3.34146 1
-2.79454 3.298 1
-3.53611 1.71141 1
-2.36213 1.80436 1
-4.33862 2.94399 1
-1.98065 1.91303 1
-3.75453 1.78033 1
-3.59849 1.36642 1
-3.55987 2.428 1
-3.38856 3.47764 1
-2.52242 -0.581888 1
-1.89683 -0.539497 1
-3.13214 3.37476 1
-2.37462 2.5738 1
-2.27121 2.14996 1
-3.97695 2.74558 1
-2.65551 2.06032 1
-3.68293 4.22599 1
-2.80668 0.455333 1
-3.35016 1.71598 1
-3.44879 3.7967 1
-2.82639 2.73059 1
-2.4095 -0.218442 1
-2.94657 0.553348 1
-3.71722 4.46821 1
-2.24187 1.97549 1
-2.93903 3.19981 1
-3.02048 0.957618 1
-2.40079 3.1279 1
-2.99828 3.25057 1
-2.59402 2.45108 1
-3.06731 3.34253 1
-3.90888 1.57246 1
-4.36359 2.12614 1
-3.32125 0.829135 1
-1.96412 2.12641 1
-1.17245 0.699097 1
-2.48595 -0.0455432 1
-2.27266 1.88478 1
-2.78788 0.127215 1
-1.5022 1.24859 1
-2.80145 0.378471 1
-3.36407 1.25919 1
-3.22512 0.614648 1
-1.73095 1.29647 1
-1.75808 1.76873 1
-3.39654 4.30105 1
-3.47347 1.72702 1
-2.23722 0.293363 1
-3.67848 1.77253 1
-4.20648 2.41324 1
-2.90382 0.515338 1
-2.25805 2.44811 1
-3.26056 0.813807 1
-1.661 0.968882 1
-1.10618 0.859694 1
-4.27698 2.2932 1
-3.54465 1.94948 1
-3.52867 1.49983 1
-2.03767 1.57722 1
-2.9828 3.00583 1
-2.28913 -0.424697 1
-3.86382 1.70403 1
-3.25811 1.41464 1
-2.44088 2.68524 1
-3.36254 1.07987 1
-3.77427 3.83869 1
-2.91495 0.240768 1
-4.25826 5.12098 1
-3.84118 4.07869 1
-4.14075 2.06624 1
-2.25034 -0.377577 1
-2.16495 -0.51843 1
-2.3396 2.09523 1
-2.02419 2.0686 1
-3.18948 3.19775 1
-2.80534 -0.444223 1
-3.35683 1.34847 1
-3.06469 0.910676 1
-2.10629 1.32461 1
-3.66694 1.41208 1
-2.81822 0.601476 1
-2.00955 1.47204 1
-2.58098 2.86906 1
-2.83516 3.65183 1
-3.50988 3.75114 1
-3.52345 1.38029 1
-3.96059 2.53878 1
-1.63061 1.61691 1
-2.22828 1.59281 1
-2.53638 3.00272 1
-3.55352 3.47126 1
-2.6882 2.68351 1
-3.59068 4.46477 1
-3.6761 1.44169 1
-4.55695 2.68104 1
-3.2108 3.06335 1
-2.72182 2.80081 1
-2.84405 0.0533865 1
-2.40859 1.87254 1
-2.99504 1.15123 1
-4.67241 3.16246 1
-3.86071 3.60623 1
-3.49851 3.39776 1
-2.82168 3.26239 1
-3.44286 1.26809 1
-2.35099 2.28797 1
-3.47992 1.59611 1
-2.61312 0.361626 1
-3.35284 0.807314 1
-3.05303 0.790654 1
-2.6677 2.92097 1
-3.35481 1.55627 1
-3.16905 3.59607 1
-2.92041 2.96816 1
-1.57378 1.43875 1
-3.333 1.28543 1
-2.63058 0.267189 1
-1.70689 -0.760426 1
-3.68079 1.57306 1
-1.88571 -0.519761 1
-0.980083 0.836907 1
-2.02464 2.03859 1
-3.13725 0.633314 1
-2.78448 2.57443 1
-1.92406 1.80813 1
-2.5925 2.7693 1
-1.76081 -0.387639 1
-2.59546 2.32325 1
-2.9264 0.639531 1
-3.47667 1.69936 1
-2.58664 2.78124 1
-2.70798 2.6257 1
-3.37535 1.25399 1
-2.76255 2.75492 1
-3.01305 0.769775 1
-1.72154 1.16533 1
-2.14906 2.08595 1
-2.7586 2.47767 1
-3.96516 2.25667 1
-2.82666 2.84986 1
-2.28475 2.415 1
-3.27804 3.10838 1
-3.56443 0.916962 1
-1.64272 1.11376 1
-4.70195 3.18453 1
-2.56208 2.66629 1
-4.82716 3.27183 1
-3.47165 1.37386 1
-1.79471 1.49069 1
-2.17299 2.13256 1
-1.88073 1.54767 1
-3.86965 2.22467 1
-3.86071 2.12867 1
-1.92218 1.83926 1
-4.73294 2.83122 1
-4.01812 3.51188 1
-3.97863 1.91217 1
-2.58129 2.45535 1
-4.39205 2.98512 1
-2.01619 1.82473 1
-4.6761 2.94326 1
-2.16023 1.92401 1
-3.38866 3.34496 1
-2.23702 0.388771 1
-2.84833 3.18676 1
-4.37779 2.31972 1
-3.315 1.43647 1
-3.4519 1.78008 1
-2.78998 0.79749 1
-3.15803 0.907924 1
-2.11585 1.78498 1
-3.56838 1.48912 1
-3.8478 2.18095 1
-3.29198 3.11361 1
-3.36285 1.11239 1
-4.06983 1.86647 1
-2.01761 -0.360238 1
-2.56297 0.684055 1
-3.34779 3.16886 1
-4.86742 3.18109 1
-2.19698 -0.753856 1
-2.49132 0.49225 1
-3.24719 0.885463 1
-2.41789 1.75928 1
-2.80682 2.62843 1
-4.20922 2.71153 1
-3.09853 1.02776 1
-2.53186 2.18041 1
-2.89736 0.336086 1
-3.05787 2.99708 1
-3.4132 0.979894 1
-3.35466 2.59697 1
-2.7085 0.728545 1
-2.38135 1.89787 1
-2.6932 2.05247 1
-2.9633 0.943169 1
-3.70436 4.30433 1
-2.74408 1.0981 1
-1.54736 1.58665 1
-3.38837 3.51174 1
-2.86256 2.83706 1
-3.28137 3.3877 1
-2.55714 0.10249 1
-2.65668 2.40964 1
-2.57782 2.642 1
-3.20689 1.16186 1
-3.84813 1.46326 1
-3.54573 3.78732 1
-2.9419 3.34257 1
-3.126 3.06992 1
-3.21367 3.84567 1
-2.5546 0.633991 1
-1.78687 1.35168 1
-1.52137 1.46228 1
-3.76081 3.94514 1
-2.62683 2.81826 1
-3.80136 1.83397 1
-3.49648 1.34773 1
-3.59228 1.8007 1
-2.58943 0.372098 1
-2.44542 0.0659444 1
-3.04264 2.76504 1
-3.29684 1.41456 1
-2.90167 0.375258 1
-3.13616 3.01196 1
-4.11474 2.3202 1
-2.96765 2.79149 1
-2.55247 0.126915 1
-2.07907 -0.749281 1
-2.51066 2.51779 1
-1.7582 -0.920882 1
-2.23552 2.18419 1
-2.24674 1.83358 1
-3.01703 0.363421 1
-2.88288 0.504513 1
-3.56559 1.38809 1
-3.08971 3.35895 1
-2.71913 0.30141 1
-3.66625 1.59844 1
-2.57907 2.85043 1
-3.92401 1.84102 1
-2.63499 2.96038 1
-3.72182 3.88735 1
-2.08738 -0.608826 1
-2.98303 2.96059 1
-2.90943 0.590908 1
-2.64857 0.88289 1
-4.12238 2.05762 1
-2.31936 2.01697 1
-3.53781 3.53569 1
-3.47675 1.51308 1
-2.87276 3.07613 1
-3.1017 3.36717 1
-3.67862 1.74448 1
-3.85431 1.76068 1
-2.85215 2.61925 1
-3.42392 3.73672 1
-2.80698 2.1931 1
-2.21536 2.27947 1
-3.45436 1.42441 1
-3.85193 4.44162 1
-2.96651 1.09984 1
-2.57975 0.661439 1
-2.81207 2.75467 1
-2.3485 -0.115914 1
-2.24029 2.16596 1
-2.73326 2.77829 1
-2.4667 -0.769491 1
-3.08186 3.41303 1
-3.92402 2.27018 1
-1.9528 -0.822602 1
-3.51048 0.900308 1
-2.39335 1.89721 1
-3.43225 3.58133 1
-2.82683 2.72556 1
-1.31309 0.85007 1
-2.93594 3.2871 1
-2.99509 0.461894 1
-2.43797 0.481733 1
-2.84741 2.63222 1
-2.89768 0.863729 1
-3.08988 1.17273 1
-3.13248 0.839575 1
-3.56169 0.919918 1
-2.17747 2.06372 1
-3.56648 1.40179 1
-2.86749 0.250543 1
-3.69281 1.26649 1
-3.71261 4.63763 1
-2.49805 2.66153 1
-3.13276 2.90565 1
-3.11179 0.969147 1
-3.58829 3.90015 1
-3.57726 1.67783 1
-4.45823 3.02415 1
-1.98715 2.45302 1
-2.13254 1.74645 1
-2.38365 0.111859 1
-1.85221 1.56479 1
-2.97872 2.90623 1
-2.70548 2.56741 1
-3.22698 0.72723 1
-1.93373 -0.701529 1
-2.56387 2.80862 1
-2.83677 3.20074 1
-2.5537 2.29593 1
-2.23333 2.18739 1
-3.04798 3.165 1
-2.48515 2.11349 1
-2.88984 0.464126 1
-3.34462 3.31229 1
-4.30992 2.73487 1
-3.43605 1.27792 1
-1.63195 1.58911 1
-3.38552 1.53409 1
-3.82137 4.23074 1
-4.35668 2.23641 1
-2.52906 0.257267 1
-3.03521 0.683299 1
-1.93788 -0.7406 1
-3.48432 0.839765 1
-3.25292 3.40302 1
-3.17139 0.597772 1
-2.63273 -0.47717 1
-1.84542 1.67121 1
-2.42376 2.80835 1
-2.51602 0.452949 1
-2.81461 2.92451 1
-3.79314 2.41344 1
-2.5588 0.0669671 1
-2.40473 0.275367 1
-3.04566 0.579163 1
-2.09124 -0.972495 1
-1.69791 1.33527 1
-2.73705 0.244175 1
-1.98836 2.20433 1
-3.79938 3.95598 1
-2.47272 0.524202 1
-2.52187 0.0430295 1
-2.5487 2.3871 1
-3.26509 3.36237 1
-1.73923 1.43193 1
-3.57165 1.16815 1
-2.43233 2.16252 1
-1.85162 1.62705 1
-3.04544 1.01978 1
-1.85533 1.597 1
-3.54584 1.28882 1
-2.56497 0.20995 1
-4.31973 2.39154 1
-2.0662 1.80765 1
-3.07764 3.09616 1
-1.61956 1.36367 1
-3.15359 1.16996 1
-2.77153 2.80087 1
-2.48001 0.359967 1
-4.29573 2.73328 1
-3.63552 1.58695 1
-2.34527 2.29196 1
-3.2638 0.97318 1
-2.06318 2.34443 1
-2.10497 1.82189 1
-2.20053 0.545381 1
-3.42672 0.925268 1
-2.87475 0.550247 1
-2.71442 3.19197 1
-3.56339 4.24432 1
-3.60583 3.29628 1
-2.65408 3.03382 1
-3.30102 1.57016 1
-3.32283 1.38502 1
-1.57891 -1.23323 1
-2.41463 2.56519 1
-2.66603 -0.1282 1
-2.68292 0.131241 1
-2.24957 -0.317096 1
-3.33789 1.27619 1
-1.61877 -1.28857 1
-1.67349 1.87779 1
-4.0652 1.83095 1
-2.32238 2.60023 1
-2.7341 -0.138685 1
-2.75459 2.42995 1
-3.89506 4.38218 1
-2.65537 0.516515 1
-2.34082 2.23612 1
-2.84076 3.06548 1
-2.24767 2.09825 1
-3.01342 1.40982 1
-3.98268 4.10691 1
-4.29454 4.37556 1
-4.65481 2.8844 1
-1.73388 1.55606 1
-2.83307 3.02928 1
-2.49631 0.525129 1
-2.9938 1.09126 1
-2.7031 2.62116 1
-3.7061 1.26184 1
-3.76913 2.10213 1
-2.82961 3.07793 1
-3.49876 1.23181 1
-2.76653 2.79954 1
-3.66749 4.2665 1
-4.04828 2.04356 1
-2.42556 -0.265186 1
-2.81763 3.19794 1
3.21871 -3.97161 2
3.0409 -3.77653 2
-4.66627 5.31929 3
-4.57629 5.72037 3
-4.5189 5.68928 3
-4.46877 5.37273 3
-4.83572 5.34572 3
-5.7008 4.472 4
0.656798 -0.351245 5
0.286449 1.03304 5
2.99777 -3.12754 5
0.746674 -0.846673 5
0.847857 -0.399796 5
0.991929 -0.282637 5
1.01232 -1.34715 5
1.38853 -1.44534 5
2.2607 -2.63381 5
1.30169 -1.58233 5
1.67789 -1.21012 5
1.23224 -1.18379 5
1.16892 -0.786125 5
1.37189 -1.8 5
0.717256 -0.55565 5
0.673806 0.0689565 5
0.163841 0.194156 5
0.870931 -0.83497 5
1.83074 -1.6423 5
1.03829 -0.510284 5
1.58511 -1.81648 5
-0.451282 1.29776 5
1.15128 -0.687853 5
0.290075 0.146305 5
0.961803 -0.924579 5
1.52278 -1.22442 5
2.54409 -3.32818 5
1.07514 -0.924225 5
0.554789 0.248895 5
1.51746 -1.36219 5
0.862593 -0.55722 5
0.451382 -0.472156 5
1.06093 -1.09632 5
0.234488 0.022083 5
0.0559174 0.884305 5
0.814238 -0.66333 5
0.856677 -0.662084 5
0.655758 0.0216438 5
1.295 -0.976872 5
1.93423 -1.951 5
1.8921 -2.49709 5
0.320476 0.2129 5
1.36404 -1.28618 5
0.236931 0.195194 5
0.240177 0.655241 5
1.84604 -2.27417 5
0.7369 -0.742448 5
1.63111 -1.77976 5
2.08629 -2.08863 5
1.61409 -1.63834 5
1.74397 -1.88594 5
2.08112 -2.16479 5
1.47353 -1.40052 5
1.30127 -1.68773 5
1.09243 -1.40319 5
0.697955 -0.435302 5
0.89237 -0.400727 5
0.997079 -0.91013 5
0.517524 -0.198638 5
1.5454 -1.59101 5
1.30664 -1.3934 5
1.24692 -1.62921 5
0.745267 -0.64235 5
1.28393 -1.49047 5
-0.0723114 0.845524 5
1.6505 -1.43882 5
0.342055 0.0867492 5
0.638999 0.0306994 5
0.636133 -0.2677 5
1.18579 -1.27564 5
1.10913 -0.949357 5
